date,profile_id,longitude,latitude,upper_depth,lower_depth,clay,elcosp,orgc,phaq,sand,silt,geometry,soil_type,slopemean,bedrock
1982-4-18,1462070,-92.48235446468432,17.66668650083181,0,11,18.0,2.0,19.0,5.4,60.0,22.0,POINT (-92.48235446468432 17.66668650083181),ACRISOL HUMICO,5.237390041350749,rocas_sedimentarias
1982-4-5,1149133,-102.92305615683014,18.84195560471396,0,23,24.0,1.0,28.0,4.9,50.0,26.0,POINT (-102.92305615683014 18.84195560471396),LUVISOL CROMICO,12.460481643676758,rocas_igneas
1982-4-5,1149134,-102.17787384533464,18.806833720237627,0,10,36.0,1.0,2.0,7.4,30.0,34.0,POINT (-102.17787384533464 18.806833720237627),LITOSOL,20.556865692129147,rocas_igneas
1982-4-5,1218825,-102.23094820556447,18.733874289182637,0,10,20.0,1.0,10.0,6.7,50.0,30.0,POINT (-102.23094820556447 18.733874289182634),FEOZEM HAPLICO,4.811905701955159,rocas_igneas
1982-4-5,1218829,-102.7192564786202,18.09252423015437,0,15,18.0,1.0,51.0,6.8,64.0,18.0,POINT (-102.7192564786202 18.09252423015437),LITOSOL,1.0046904981136322,rocas_igneas
1982-4-5,1253674,-103.47001022142804,18.900844771795214,0,16,36.0,1.0,31.0,7.5,46.0,18.0,POINT (-103.47001022142804 18.90084477179521),LITOSOL,16.809206008911133,rocas_igneas
1982-4-5,1253675,-102.23474024948214,18.66810255115967,0,12,26.0,1.0,11.0,7.2,58.0,16.0,POINT (-102.23474024948214 18.668102551159667),ACRISOL ORTICO,5.7959523200972125,rocas_igneas
1982-4-5,1288448,-103.09718861480862,18.889618607299376,0,11,26.0,1.0,38.0,5.2,34.0,40.0,POINT (-103.09718861480863 18.889618607299376),ACRISOL ORTICO,8.018285751342773,rocas_sedimentarias
1982-4-5,1288450,-103.02059134025782,18.4973771411174,0,18,22.0,1.0,44.0,6.1,46.0,32.0,POINT (-103.02059134025782 18.4973771411174),REGOSOL EUTRICO,9.775599479675293,rocas_igneas
1982-4-5,1357866,-103.06765582048122,18.712479018412548,0,11,34.0,1.0,30.0,5.5,26.0,40.0,POINT (-103.06765582048122 18.712479018412548),LUVISOL CROMICO,11.975336074829102,rocas_sedimentarias
1982-4-5,1392591,-102.5481895778192,18.885765764393547,0,24,20.0,1.0,7.0,7.2,60.0,20.0,POINT (-102.5481895778192 18.885765764393543),FEOZEM HAPLICO,4.460861682892698,rocas_metamorficas
1982-4-5,1427376,-103.19640962913137,18.740559294949517,0,10,42.0,1.0,26.0,6.3,26.0,32.0,POINT (-103.19640962913137 18.74055929494952),REGOSOL EUTRICO,2.110974371433258,rocas_igneas
1982-4-5,1461947,-102.7687711096714,18.83658042728421,0,30,26.0,1.0,16.0,5.6,20.0,54.0,POINT (-102.7687711096714 18.836580427284208),FEOZEM HAPLICO,9.067376136779785,rocas_igneas
1982-4-5,1496642,-103.77914986001392,18.80502728350916,0,19,34.0,4.5,12.0,7.6,44.0,22.0,POINT (-103.77914986001392 18.80502728350916),CHERNOZEM HAPLICO,0.21540620932621615,rocas_sedimentarias
1982-4-5,1496644,-102.29334587499947,18.43416005869139,0,22,16.0,1.0,13.0,6.1,64.0,20.0,POINT (-102.29334587499947 18.43416005869139),FEOZEM HAPLICO,0.42971029877890216,rocas_igneas
1982-4-5,1566294,-103.6427167082359,18.788491761033196,0,23,10.0,1.0,4.0,7.7,70.0,20.0,POINT (-103.6427167082359 18.788491761033193),FLUVISOL CALCARICO,0.21540620932621615,rocas_sedimentarias
1982-4-5,1566294,-103.6427167082359,18.788491761033196,23,29,6.0,1.0,1.0,7.8,84.0,10.0,POINT (-103.6427167082359 18.788491761033193),FLUVISOL CALCARICO,0.21540620932621615,rocas_sedimentarias
1982-4-5,1601143,-102.854374790651,18.76479664482826,0,12,10.0,1.0,56.0,6.3,72.0,18.0,POINT (-102.854374790651 18.764796644828255),LUVISOL CROMICO,15.336967468261719,rocas_igneas
1982-4-5,1601146,-103.01291086280902,18.313223681994813,0,17,28.0,1.0,85.0,6.5,50.0,22.0,POINT (-103.01291086280902 18.313223681994813),LITOSOL,5.265438556671143,rocas_igneas
1982-4-5,1601147,-102.34606243016177,18.28983694522846,0,16,10.0,1.0,9.0,6.0,76.0,14.0,POINT (-102.34606243016177 18.28983694522845),REGOSOL EUTRICO,1.6153230667114258,rocas_igneas
1982-4-5,1635970,-103.91592004088744,18.86751548386717,0,19,4.0,1.0,3.0,7.8,82.0,14.0,POINT (-103.91592004088744 18.867515483867173),FEOZEM HAPLICO,0.21540620932621615,rocas_sedimentarias
1982-4-5,1635972,-103.19237388851104,18.559048774656173,0,23,34.0,1.0,8.0,5.7,32.0,34.0,POINT (-103.19237388851104 18.559048774656173),FEOZEM HAPLICO,7.553035736083984,rocas_sedimentarias
1982-4-5,1670596,-103.81576379926224,18.90175810814217,0,25,18.0,1.0,7.0,6.0,44.0,38.0,POINT (-103.81576379926224 18.90175810814217),FEOZEM CALCARICO,0.5678510665893555,rocas_sedimentarias
1982-5-19,1636067,-90.54962896254624,19.16353416697855,0,14,54.0,2.3,27.0,7.3,36.0,10.0,POINT (-90.54962896254624 19.163534166978554),GLEYSOL VERTICO,0.8802672444882409,rocas_sedimentarias
1982-6-10,1253710,-98.30408489251673,18.36242070720376,0,14,32.0,1.5,10.0,8.1,48.0,20.0,POINT (-98.30408489251673 18.362420707203757),VERTISOL PELICO,0.2740807607769966,rocas_igneas
1982-6-11,1670613,-96.5757052359044,19.70407026726195,0,28,38.0,2.0,17.0,6.5,38.0,24.0,POINT (-96.5757052359044 19.70407026726195),FEOZEM HAPLICO,5.443596839908,rocas_igneas
1982-6-11,1670613,-96.5757052359044,19.70407026726195,0,28,38.0,2.0,17.0,6.5,38.0,24.0,POINT (-96.5757052359044 19.70407026726195),FEOZEM HAPLICO,5.443596839908,rocas_igneas
1982-6-11,1670613,-96.5757052359044,19.70407026726195,0,28,38.0,2.0,17.0,6.5,38.0,24.0,POINT (-96.5757052359044 19.70407026726195),FEOZEM HAPLICO,5.443596839908,rocas_igneas
1982-6-12,1323040,-97.53450355900968,19.799411258746908,0,23,16.0,2.0,8.0,6.2,56.0,28.0,POINT (-97.53450355900968 19.799411258746904),ANDOSOL OCRICO,2.870439648628235,rocas_igneas
1982-6-13,1288469,-97.2185294006756,19.951126924405948,0,19,46.0,2.0,23.0,5.4,30.0,24.0,POINT (-97.2185294006756 19.951126924405948),ACRISOL ORTICO,2.715139150620166,rocas_sedimentarias
1982-6-13,1427410,-96.9233761570652,19.939203451645625,0,28,36.0,2.0,20.0,6.6,28.0,36.0,POINT (-96.9233761570652 19.939203451645625),LUVISOL ORTICO,3.756469488143921,rocas_sedimentarias
1982-6-14,1392612,-96.60607608190422,19.985494862891397,0,24,46.0,2.0,8.0,5.7,28.0,26.0,POINT (-96.60607608190422 19.985494862891393),VERTISOL PELICO,0.8309635542906247,rocas_igneas
1982-6-16,1149152,-97.51253865148549,19.14390314527535,0,21,4.0,2.0,2.0,5.5,92.0,4.0,POINT (-97.51253865148549 19.143903145275345),REGOSOL EUTRICO,0.9224597958319964,rocas_sedimentarias
1982-6-5,1288470,-97.21209416681184,19.859485014102148,0,13,16.0,2.0,46.0,5.1,72.0,12.0,POINT (-97.21209416681184 19.859485014102148),ANDOSOL HUMICO,5.266440391540527,rocas_igneas
1982-6-5,1288470,-97.21209416681184,19.859485014102148,13,26,60.0,2.0,16.0,6.0,30.0,10.0,POINT (-97.21209416681184 19.859485014102148),ANDOSOL HUMICO,5.266440391540527,rocas_igneas
1982-6-6,1288472,-96.8485948428684,19.683351523816285,0,19,12.0,2.0,77.0,5.2,50.0,38.0,POINT (-96.8485948428684 19.683351523816285),ANDOSOL HUMICO,7.546450614928275,rocas_sedimentarias
1982-6-7,1566317,-97.84769536436065,19.78926650850592,0,19,36.0,2.0,27.0,7.2,40.0,24.0,POINT (-97.84769536436065 19.789266508505918),LUVISOL ORTICO,12.835395574569702,rocas_sedimentarias
1982-6-8,1288487,-98.03558258623714,18.41554137267477,0,19,34.0,2.3,20.0,7.8,48.0,18.0,POINT (-98.03558258623714 18.41554137267477),RENDZINA,0.2825239557772875,rocas_metamorficas
1982-6-8,1531495,-98.66240140110916,18.372323027794906,0,19,32.0,1.0,7.0,7.9,48.0,20.0,POINT (-98.66240140110916 18.37232302779491),VERTISOL PELICO,1.0082003795183623,rocas_igneas
1982-7-18,1149567,-108.1691330906278,25.35174879334466,0,29,58.0,2.1,8.0,7.7,16.0,26.0,POINT (-108.1691330906278 25.351748793344665),VERTISOL CROMICO,0.15950449811133227,rocas_sedimentarias
1982-7-18,1254311,-108.17991695367353,30.126982549661044,0,16,18.0,2.0,26.0,6.9,52.0,30.0,POINT (-108.17991695367353 30.126982549661044),FEOZEM HAPLICO,2.9053757905960085,rocas_sedimentarias
1982-7-19,1288834,-109.23736944458466,25.87300931261508,0,22,16.0,15.0,6.0,8.3,42.0,42.0,POINT (-109.23736944458467 25.873009312615075),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
1982-7-19,1288834,-109.23736944458466,25.87300931261508,0,22,16.0,15.0,6.0,8.3,42.0,42.0,POINT (-109.23736944458467 25.873009312615075),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
1982-7-19,1288834,-109.23736944458466,25.87300931261508,0,22,16.0,15.0,6.0,8.3,42.0,42.0,POINT (-109.23736944458467 25.873009312615075),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
1982-7-21,1358236,-108.38775284749006,26.38583201174368,0,15,12.0,1.0,5.0,6.6,64.0,24.0,POINT (-108.38775284749008 26.38583201174368),CAMBISOL CROMICO,0.9641260440860476,rocas_sedimentarias
1982-7-21,1358236,-108.38775284749006,26.38583201174368,15,28,20.0,1.0,4.0,6.9,64.0,16.0,POINT (-108.38775284749008 26.38583201174368),CAMBISOL CROMICO,0.9641260440860476,rocas_sedimentarias
1982-7-21,1497051,-110.38136043105854,27.4157686780161,0,8,50.0,57.5,7.0,7.7,22.0,28.0,POINT (-110.38136043105854 27.415768678016097),SOLONCHAK TAKIRICO,0.15950449811133227,rocas_sedimentarias
1982-7-21,1497051,-110.38136043105854,27.4157686780161,0,8,50.0,57.5,7.0,7.7,22.0,28.0,POINT (-110.38136043105854 27.415768678016097),SOLONCHAK TAKIRICO,0.15950449811133227,rocas_sedimentarias
1982-7-21,1497323,-108.4557324571062,30.076714783460417,0,9,18.0,7.5,56.0,5.4,46.0,36.0,POINT (-108.4557324571062 30.076714783460414),FEOZEM HAPLICO,7.964842319488105,rocas_sedimentarias
1982-7-21,1497323,-108.4557324571062,30.076714783460417,9,23,16.0,1.0,17.0,5.1,58.0,26.0,POINT (-108.4557324571062 30.076714783460414),FEOZEM HAPLICO,7.964842319488105,rocas_sedimentarias
1982-7-21,1566653,-110.36604228100866,27.542555999985787,0,15,42.0,3.0,7.0,8.1,24.0,34.0,POINT (-110.36604228100866 27.542555999985787),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
1982-7-21,1566653,-110.36604228100866,27.542555999985787,0,15,42.0,3.0,7.0,8.1,24.0,34.0,POINT (-110.36604228100866 27.542555999985787),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
1982-7-22,1219215,-110.52138629156406,27.55962386445944,0,7,24.0,15.0,6.0,8.2,20.0,56.0,POINT (-110.52138629156406 27.559623864459443),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
1982-7-22,1219215,-110.52138629156406,27.55962386445944,0,7,24.0,15.0,6.0,8.2,20.0,56.0,POINT (-110.52138629156406 27.559623864459443),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
1982-7-22,1219215,-110.52138629156406,27.55962386445944,7,16,28.0,25.0,6.0,8.1,20.0,52.0,POINT (-110.52138629156406 27.559623864459443),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
1982-7-22,1219215,-110.52138629156406,27.55962386445944,7,16,28.0,25.0,6.0,8.1,20.0,52.0,POINT (-110.52138629156406 27.559623864459443),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
1982-7-22,1497320,-108.2223581492154,30.37175961746867,0,4,16.0,2.0,6.0,5.2,64.0,20.0,POINT (-108.2223581492154 30.371759617468673),LITOSOL,2.268458127975464,rocas_sedimentarias
1982-7-22,1497321,-108.39780541472668,30.324668238625204,0,5,22.0,2.0,8.0,6.0,44.0,34.0,POINT (-108.39780541472668 30.32466823862521),REGOSOL EUTRICO,0.9935768228024244,rocas_sedimentarias
1982-7-24,1219213,-110.99739655980557,27.97230423343211,0,15,18.0,2.5,7.0,8.2,50.0,32.0,POINT (-110.99739655980557 27.97230423343211),XEROSOL HAPLICO,0.6246139605840048,rocas_metamorficas
1982-7-24,1497048,-111.10351267987755,27.9918413450474,0,23,10.0,1.0,2.0,7.7,68.0,22.0,POINT (-111.10351267987757 27.991841345047394),REGOSOL EUTRICO,2.578001022338867,rocas_sedimentarias
1982-7-24,1532089,-108.31042936015292,30.70450157556331,0,9,18.0,2.0,6.0,5.6,68.0,14.0,POINT (-108.31042936015294 30.704501575563306),XEROSOL HAPLICO,0.897466502305287,rocas_sedimentarias
1982-7-24,1532089,-108.31042936015292,30.70450157556331,9,30,18.0,2.0,6.0,6.6,64.0,18.0,POINT (-108.31042936015294 30.704501575563306),XEROSOL HAPLICO,0.897466502305287,rocas_sedimentarias
1982-7-25,1219491,-108.49383603938212,30.777598840772274,0,13,38.0,2.0,12.0,7.9,32.0,30.0,POINT (-108.49383603938212 30.77759884077228),VERTISOL CROMICO,0.48952344059944153,rocas_sedimentarias
1982-7-25,1358489,-108.08530777556766,30.86165300170566,0,17,32.0,2.0,12.0,7.1,24.0,44.0,POINT (-108.08530777556766 30.861653001705665),FEOZEM HAPLICO,0.22635066488492014,rocas_igneas
1982-7-25,1566895,-108.01548449525455,30.559955909929823,7,19,36.0,1.5,7.0,7.9,30.0,34.0,POINT (-108.01548449525455 30.559955909929826),XEROSOL LUVICO,0.2320105131806397,rocas_igneas
1982-7-26,1288794,-110.0243787393941,27.631730856022195,0,15,24.0,1.0,10.0,5.2,50.0,26.0,POINT (-110.02437873939411 27.63173085602219),VERTISOL CROMICO,0.15950449811133227,rocas_sedimentarias
1982-7-26,1288794,-110.0243787393941,27.631730856022195,0,15,24.0,1.0,10.0,5.2,50.0,26.0,POINT (-110.02437873939411 27.63173085602219),VERTISOL CROMICO,0.15950449811133227,rocas_sedimentarias
1982-7-26,1288794,-110.0243787393941,27.631730856022195,15,22,28.0,1.0,12.0,8.3,48.0,24.0,POINT (-110.02437873939411 27.63173085602219),VERTISOL CROMICO,0.15950449811133227,rocas_sedimentarias
1982-7-26,1288794,-110.0243787393941,27.631730856022195,15,22,28.0,1.0,12.0,8.3,48.0,24.0,POINT (-110.02437873939411 27.63173085602219),VERTISOL CROMICO,0.15950449811133227,rocas_sedimentarias
1982-7-26,1323399,-110.1500936761256,27.83094394458208,0,30,52.0,3.0,4.0,8.5,28.0,20.0,POINT (-110.1500936761256 27.83094394458208),VERTISOL CROMICO,0.33272021311317007,rocas_sedimentarias
1982-7-26,1323399,-110.1500936761256,27.83094394458208,0,30,52.0,3.0,4.0,8.5,28.0,20.0,POINT (-110.1500936761256 27.83094394458208),VERTISOL CROMICO,0.33272021311317007,rocas_sedimentarias
1982-7-26,1323400,-110.02765856389794,27.768722600840448,0,8,30.0,1.0,19.0,7.3,38.0,32.0,POINT (-110.02765856389794 27.768722600840444),FEOZEM HAPLICO,0.91798870471301,rocas_sedimentarias
1982-7-26,1323400,-110.02765856389794,27.768722600840448,0,8,30.0,1.0,19.0,7.3,38.0,32.0,POINT (-110.02765856389794 27.768722600840444),FEOZEM HAPLICO,0.91798870471301,rocas_sedimentarias
1982-7-26,1323400,-110.02765856389794,27.768722600840448,8,27,36.0,1.0,16.0,7.5,32.0,32.0,POINT (-110.02765856389794 27.768722600840444),FEOZEM HAPLICO,0.91798870471301,rocas_sedimentarias
1982-7-26,1323400,-110.02765856389794,27.768722600840448,8,27,36.0,1.0,16.0,7.5,32.0,32.0,POINT (-110.02765856389794 27.768722600840444),FEOZEM HAPLICO,0.91798870471301,rocas_sedimentarias
1982-7-27,1532087,-108.48999623141913,30.960766363272317,0,21,10.0,2.0,4.0,7.7,80.0,10.0,POINT (-108.48999623141914 30.960766363272317),REGOSOL CALCARICO,0.22635066488492014,rocas_igneas
1982-7-27,1601775,-108.37902145038105,30.84599504841781,0,5,18.0,2.0,5.0,5.9,68.0,14.0,POINT (-108.37902145038105 30.845995048417798),REGOSOL EUTRICO,0.22635066488492014,rocas_igneas
1982-7-27,1601775,-108.37902145038105,30.84599504841781,5,17,22.0,2.0,4.0,6.2,62.0,16.0,POINT (-108.37902145038105 30.845995048417798),REGOSOL EUTRICO,0.22635066488492014,rocas_igneas
1982-8-10,1358237,-108.69320669192628,26.373453398806163,0,25,18.0,2.5,8.0,7.9,62.0,20.0,POINT (-108.69320669192628 26.37345339880616),FLUVISOL EUTRICO,0.2710471519031653,rocas_sedimentarias
1982-8-10,1427814,-108.34263829450084,25.633513991559635,0,22,50.0,2.5,5.0,8.0,24.0,26.0,POINT (-108.34263829450084 25.63351399155963),VERTISOL CROMICO,0.15950449811133227,rocas_sedimentarias
1982-8-11,1288837,-108.4638825188018,25.321329315166277,0,27,22.0,25.0,12.0,7.0,24.0,54.0,POINT (-108.4638825188018 25.321329315166274),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
1982-8-11,1462337,-108.69459849898274,26.308578271385475,0,24,40.0,2.0,3.0,8.1,38.0,22.0,POINT (-108.69459849898274 26.30857827138547),VERTISOL PELICO,0.6663028597831726,rocas_sedimentarias
1982-8-12,1219251,-108.32681692452404,25.738718147827004,0,29,14.0,2.0,2.0,8.2,50.0,36.0,POINT (-108.32681692452404 25.738718147827008),CAMBISOL EUTRICO,0.15950449811133227,rocas_sedimentarias
1982-8-13,1219250,-108.1851878649285,25.747850457679764,0,22,26.0,2.0,20.0,8.1,44.0,30.0,POINT (-108.1851878649285 25.747850457679764),LUVISOL CROMICO,0.897539652633987,rocas_sedimentarias
1982-8-13,1323421,-108.07580521927188,26.45751871344801,0,12,14.0,1.0,10.0,5.7,68.0,18.0,POINT (-108.07580521927188 26.45751871344801),REGOSOL EUTRICO,3.4207606315612793,rocas_sedimentarias
1982-8-13,1323421,-108.07580521927188,26.45751871344801,0,12,14.0,1.0,10.0,5.7,68.0,18.0,POINT (-108.07580521927188 26.45751871344801),REGOSOL EUTRICO,3.4207606315612793,rocas_sedimentarias
1982-8-13,1323421,-108.07580521927188,26.45751871344801,0,12,14.0,1.0,10.0,5.7,68.0,18.0,POINT (-108.07580521927188 26.45751871344801),REGOSOL EUTRICO,3.4207606315612793,rocas_sedimentarias
1982-8-15,1149553,-108.30293671651242,26.01654739727508,0,24,18.0,1.0,19.0,7.3,66.0,16.0,POINT (-108.30293671651242 26.01654739727508),FEOZEM HAPLICO,0.9250827729701996,rocas_sedimentarias
1982-8-15,1149565,-108.40617672336704,25.818734389981586,0,13,14.0,2.0,15.0,7.0,72.0,14.0,POINT (-108.40617672336704 25.818734389981582),LUVISOL CROMICO,0.15950449811133227,rocas_sedimentarias
1982-8-7,1358239,-108.8747659076378,26.22592858461761,0,17,20.0,2.0,7.0,6.5,60.0,20.0,POINT (-108.8747659076378 26.225928584617613),REGOSOL EUTRICO,0.15950449811133227,rocas_sedimentarias
1982-8-9,1219252,-108.31675234582914,25.300223216190517,0,8,54.0,25.0,6.0,7.4,28.0,18.0,POINT (-108.31675234582916 25.30022321619052),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
1982-8-9,1497313,-110.12513907963134,30.057858946406515,0,18,16.0,2.0,23.0,5.8,68.0,16.0,POINT (-110.12513907963134 30.057858946406515),LITOSOL,2.5011274814605713,rocas_sedimentarias
1983-10-1,1601872,-105.59551229571538,28.49232994704443,0,15,10.0,2.0,5.0,8.3,76.0,14.0,POINT (-105.59551229571538 28.492329947044425),XEROSOL CALCICO,0.7108604979926142,rocas_sedimentarias
1983-10-1,1601872,-105.59551229571538,28.49232994704443,0,15,10.0,2.0,5.0,8.3,76.0,14.0,POINT (-105.59551229571538 28.492329947044425),XEROSOL CALCICO,0.7108604979926142,rocas_sedimentarias
1983-10-10,1323738,-105.05820568034964,29.85578912097512,0,27,26.0,2.0,14.0,7.9,48.0,26.0,POINT (-105.05820568034964 29.855789120975118),FEOZEM HAPLICO,0.9057906894639113,rocas_igneas
1983-10-11,1358569,-105.25250274042727,29.878907471417037,0,15,18.0,2.0,17.0,7.9,44.0,38.0,POINT (-105.25250274042727 29.878907471417033),XEROSOL CALCICO,1.8700717857905798,rocas_igneas
1983-10-12,1149865,-105.19863271393294,29.98319607736632,0,17,14.0,2.0,19.0,8.0,52.0,34.0,POINT (-105.19863271393295 29.983196077366323),LITOSOL,3.9270596504211426,rocas_igneas
1983-10-12,1532171,-105.39990471749584,29.914020014985518,0,17,30.0,2.0,18.0,7.9,40.0,30.0,POINT (-105.39990471749584 29.914020014985518),XEROSOL CALCICO,1.7758313417430485,rocas_sedimentarias
1983-10-13,1636705,-105.63138077403651,29.84498077765741,0,14,34.0,2.0,9.0,8.1,42.0,24.0,POINT (-105.63138077403653 29.844980777657412),XEROSOL LUVICO,0.9057906894639113,rocas_igneas
1983-10-14,1358571,-105.21316729279069,29.519419594718936,0,27,22.0,2.0,11.0,8.1,52.0,26.0,POINT (-105.21316729279069 29.519419594718933),RENDZINA,1.9772117137908936,rocas_sedimentarias
1983-10-15,1497406,-105.24676007612042,29.06820283985636,0,23,16.0,2.0,8.0,8.2,50.0,34.0,POINT (-105.24676007612042 29.06820283985636),LITOSOL,10.16883659362793,rocas_sedimentarias
1983-10-15,1532180,-105.23161470770955,29.139822360894808,0,25,10.0,2.0,7.0,7.9,68.0,22.0,POINT (-105.23161470770955 29.1398223608948),REGOSOL CALCARICO,1.5668871402740479,rocas_igneas
1983-10-17,1497404,-104.8744577223811,29.42492176953743,0,25,24.0,2.0,8.0,8.1,38.0,38.0,POINT (-104.8744577223811 29.424921769537434),XEROSOL HAPLICO,0.2519110217690468,rocas_sedimentarias
1983-10-18,1393279,-104.74874451888611,29.04158628804706,0,24,40.0,7.0,6.0,8.2,42.0,18.0,POINT (-104.74874451888611 29.04158628804706),VERTISOL CROMICO,0.335779701671299,rocas_sedimentarias
1983-10-2,1462632,-106.71143142609814,29.78302655355525,0,10,30.0,2.0,7.0,7.4,40.0,30.0,POINT (-106.71143142609814 29.78302655355525),REGOSOL EUTRICO,0.2050696083096495,rocas_sedimentarias
1983-10-2,1462632,-106.71143142609814,29.78302655355525,10,27,16.0,2.0,2.0,8.3,70.0,14.0,POINT (-106.71143142609814 29.78302655355525),REGOSOL EUTRICO,0.2050696083096495,rocas_sedimentarias
1983-10-21,1601853,-104.96571414335602,29.20238539768166,0,28,32.0,2.0,5.0,8.1,36.0,32.0,POINT (-104.96571414335602 29.202385397681653),LITOSOL,5.464113235473633,rocas_igneas
1983-10-21,1636707,-104.02592658760152,29.18396308825814,0,26,16.0,2.0,31.0,7.8,54.0,30.0,POINT (-104.02592658760153 29.183963088258142),RENDZINA,1.4604451656349762,rocas_sedimentarias
1983-11-1,1149189,-98.61063416714394,17.953325327074996,0,13,12.0,2.0,84.0,7.7,60.0,28.0,POINT (-98.61063416714394 17.953325327074992),REGOSOL EUTRICO,5.877709984779358,rocas_igneas
1983-11-1,1566351,-98.51630657372714,17.651373543604755,0,22,28.0,2.4,20.0,7.6,22.0,50.0,POINT (-98.51630657372714 17.651373543604755),CAMBISOL CALCICO (calcarico),4.295226097106934,rocas_sedimentarias
1983-11-1,1566894,-109.63683862475108,30.811403249718136,0,27,10.0,2.0,2.0,6.6,80.0,10.0,POINT (-109.63683862475108 30.811403249718133),REGOSOL CALCARICO,1.0184311782978626,rocas_sedimentarias
1983-11-1,1636602,-109.92331634930645,30.807655560830067,0,23,14.0,2.0,7.0,6.6,68.0,18.0,POINT (-109.92331634930645 30.807655560830078),REGOSOL EUTRICO,5.112837632497151,rocas_sedimentarias
1983-11-11,1184720,-104.22438208135895,28.06451989370126,0,17,34.0,2.0,6.0,7.6,38.0,28.0,POINT (-104.22438208135895 28.064519893701263),VERTISOL CROMICO,0.34383126939487174,rocas_sedimentarias
