profile_id,depth_category,date,longitude,latitude,clay,elcosp,phaq,sand,silt,orgc,soil_type,slopemean,bedrock,cfr,temperature,precipitation,ecoregion_type,zone_number,zone_name,landcover
1149124,5_15,1990-7-3,-104.55818141764506,19.399077838240576,37.803031649909,1.0,5.99404700904702,39.4348143830117,22.7621539670792,17.721311562612,CAMBISOL CROMICO,1.236985445022583,rocas_igneas,0.9267771244049072,15.541918754577637,159.12200927734375,Terrestre,2.0,Tropical subhúmeda,
1149131,0_5,2002-11-22,-102.19395560775614,19.532052351148863,3.40444033391584,0.0,6.6000619312695,84.7703214522836,11.8252382138006,0.0,REGOSOL DISTRICO,2.20912766456604,rocas_igneas,0.025839140638709,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,4.0
1149131,15_30,2002-11-22,-102.19395560775614,19.532052351148863,9.46761731862742,0.0,6.59993647247438,76.7342140341768,13.7981686471958,10.2675974663906,REGOSOL DISTRICO,2.20912766456604,rocas_igneas,8.064330155591406,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,4.0
1149131,5_15,2002-11-22,-102.19395560775614,19.532052351148863,4.84822585415229,0.0,6.59991236505724,82.9026507520852,12.2491233937625,2.62739385848899,REGOSOL DISTRICO,2.20912766456604,rocas_igneas,0.0340456984368926,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,4.0
1149132,0_5,2002-11-26,-102.67167805656972,19.79016003338387,43.4362865558592,0.120654745300384,6.40854816892224,32.5606240408474,24.0030894032934,23.7480770579651,LUVISOL CROMICO,3.727969467639923,rocas_igneas,3.024834517979561,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,2.0
1149132,15_30,2002-11-26,-102.67167805656972,19.79016003338387,55.750987159004,0.0196381329579023,6.40803956123691,30.5002404320372,13.7487724089588,9.39537997319565,LUVISOL CROMICO,3.727969467639923,rocas_igneas,4.152347703442519,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,2.0
1149132,5_15,2002-11-26,-102.67167805656972,19.79016003338387,46.6211771018354,0.0949954411425496,6.39792881423263,31.8641631272369,21.5146597709278,20.3341523615331,LUVISOL CROMICO,3.727969467639923,rocas_igneas,1.6872396767139437,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,2.0
1149142,0_5,2003-9-22,-101.79977104737476,19.481881809920377,13.4145568022238,0.33110382701713,5.32482078788068,66.4385284917773,20.1469147059989,40.945048387408,ANDOSOL HUMICO,13.920520782470703,rocas_igneas,3.837451513149275,15.96284294128418,135.75685119628906,Terrestre,4.0,Templada subhúmeda,9.0
1149142,15_30,2003-9-22,-101.79977104737476,19.481881809920377,7.82683870561529,0.179188410267144,5.69509581394652,72.1955198518314,19.9776414425532,36.1573945847505,ANDOSOL HUMICO,13.920520782470703,rocas_igneas,9.37797051180192,15.96284294128418,135.75685119628906,Terrestre,4.0,Templada subhúmeda,9.0
1149142,5_15,2003-9-22,-101.79977104737476,19.481881809920377,11.8681345353859,0.297100490701793,5.40700823163824,68.1455609033089,19.9863045613052,39.9119022689704,ANDOSOL HUMICO,13.920520782470703,rocas_igneas,4.856821555126103,15.96284294128418,135.75685119628906,Terrestre,4.0,Templada subhúmeda,9.0
1149148,0_5,2002-11-21,-98.73066603829012,19.13862901902539,47.1326282209258,0.124128877547933,5.56386662714199,29.2337505315011,23.6336212475731,80.0012943508537,REGOSOL DISTRICO,6.958875179290772,rocas_igneas,12.143030735615223,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,14.0
1149148,15_30,2002-11-21,-98.73066603829012,19.13862901902539,30.7291463469356,0.0686386837011291,5.87696083407052,49.3936543050306,19.8771993480338,47.801946346865,REGOSOL DISTRICO,6.958875179290772,rocas_igneas,12.862844678279547,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,14.0
1149148,5_15,2002-11-21,-98.73066603829012,19.13862901902539,43.6839436613328,0.112462366289749,5.62968823545789,33.4723044349357,22.8437519037316,73.231553079264,REGOSOL DISTRICO,6.958875179290772,rocas_igneas,12.319457291523596,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,14.0
1149152,0_5,1982-6-16,-97.51253865148549,19.14390314527535,4.06338147700536,2.0,5.39286011916809,92.9540801141271,2.98253840886757,2.20126767035809,REGOSOL EUTRICO,0.9224597958319964,rocas_sedimentarias,0.023103239428666,16.81635093688965,114.99480438232422,Terrestre,5.0,Árida y semiárida,
