date,longitude,latitude,upper_depth,lower_depth,country_name,region,continent,elcosp,orgc,phaq,sand,tceq,temperature,precipitation,landcover,silt_plus_clay,organic_matter,bulk_density
1903-01-18,-110.18471,31.026335,0,18,Mexico,Central America,Northern America,0.0,15.0,6.6,56.0,0.0,16.42349434,179.6077271,7.0,44.0,25.86,0.06840000000000024
2024-06-01,-110.02998,31.101326,0,14,Mexico,Central America,Northern America,0.1,9.0,5.6,70.0,0.0,16.42349434,179.6077271,7.0,30.0,15.516,0.6890400000000001
1913-04-14,-110.21111,31.226324,0,13,Mexico,Central America,Northern America,0.0,17.0,6.6,70.0,0.0,16.42349434,179.6077271,10.0,30.0,29.308,-0.13847999999999971
1979-03-14,-89.00386,19.391273,0,20,Mexico,Central America,Northern America,0.4,28.0,6.9,26.0,0.0,16.42349434,179.6077271,4.0,74.0,48.272,-1.2763199999999997
1908-11-25,-110.79003,31.260483,0,20,Mexico,Central America,Northern America,0.1,11.0,6.3,70.0,0.0,16.42349434,179.6077271,7.0,30.0,18.964,0.48216000000000014
2011-10-20,-111.03476,31.242151,0,18,Mexico,Central America,Northern America,0.0,6.0,5.7,64.0,0.0,16.42349434,179.6077271,7.0,36.0,10.344,0.9993600000000001
1982-06-06,-99.44566,17.55094,0,22,Mexico,Central America,Northern America,0.1,27.0,5.8,59.0,0.0,16.66122246,211.8241882,2.0,41.0,46.548,-1.1728799999999997
1901-02-20,-88.80897,20.785448,0,25,Mexico,Central America,Northern America,0.2,30.0,6.8,26.0,0.0,16.66122246,211.8241882,2.0,74.0,51.72,-1.4831999999999996
2019-08-06,-96.74667,18.124271,0,20,Mexico,Central America,Northern America,0.1,36.0,6.2,14.0,0.0,16.66122246,211.8241882,9.0,86.0,62.064,-2.10384
1976-10-28,-96.60446,18.144268,0,18,Mexico,Central America,Northern America,0.3,15.0,6.0,34.0,0.0,16.66122246,211.8241882,10.0,66.0,25.86,0.06840000000000024
1924-05-15,-96.43612,18.097612,0,22,Mexico,Central America,Northern America,0.1,21.0,5.4,30.0,0.0,16.66122246,211.8241882,10.0,70.0,36.204,-0.5522399999999998
2021-04-03,-96.235016,18.130667,0,18,Mexico,Central America,Northern America,0.1,22.0,4.6,56.0,0.0,16.66122246,211.8241882,10.0,44.0,37.928,-0.6556799999999998
1988-01-06,-96.220566,18.26511,0,27,Mexico,Central America,Northern America,0.2,53.0,4.4,48.0,0.0,16.66122246,211.8241882,10.0,52.0,91.372,-3.8623199999999995
1914-04-15,-96.117516,18.044558,0,19,Mexico,Central America,Northern America,0.1,12.0,4.4,48.0,0.0,16.66122246,211.8241882,10.0,52.0,20.688,0.37872000000000017
1970-05-19,-89.65018,19.082048,0,20,Mexico,Central America,Northern America,0.4,48.0,5.9,20.0,0.0,16.66122246,211.8241882,4.0,80.0,82.752,-3.3451199999999996
1972-10-13,-99.77635,17.719387,0,25,Mexico,Central America,Northern America,0.0,12.0,6.1,47.0,0.0,16.66122246,211.8241882,5.0,53.0,20.688,0.37872000000000017
1990-08-21,-96.29418,18.583162,0,20,Mexico,Central America,Northern America,0.1,7.0,6.2,56.0,0.0,16.66122246,211.8241882,12.0,44.0,12.068,0.8959200000000002
2015-04-07,-96.72418,18.462877,0,13,Mexico,Central America,Northern America,0.1,43.0,4.6,50.0,0.0,16.66122246,211.8241882,14.0,50.0,74.132,-2.8279199999999998
1959-03-19,-101.289246,23.201572,0,14,Mexico,Central America,Northern America,0.1,19.0,8.1,59.0,239.0,16.66122246,211.8241882,10.0,41.0,32.756,-0.3453599999999999
2004-09-16,-99.68431,17.36312,0,25,Mexico,Central America,Northern America,0.1,11.0,5.1,50.0,0.0,16.66122246,211.8241882,2.0,50.0,18.964,0.48216000000000014
1922-12-28,-96.45112,18.83454,0,20,Mexico,Central America,Northern America,0.5,50.0,6.4,24.0,0.0,16.66122246,211.8241882,10.0,76.0,86.2,-3.5519999999999996
1939-05-16,-101.79675,23.256021,0,18,Mexico,Central America,Northern America,0.2,14.0,8.0,74.0,327.0,16.66122246,211.8241882,10.0,26.0,24.136,0.17184000000000021
1924-04-26,-99.58318,17.275303,0,20,Mexico,Central America,Northern America,0.0,8.0,5.0,69.0,0.0,16.66122246,211.8241882,8.0,31.0,13.792,0.7924800000000002
2000-09-26,-101.65781,23.304316,0,6,Mexico,Central America,Northern America,0.1,4.0,8.0,95.0,12.0,16.66122246,211.8241882,7.0,5.0,6.896,1.2062400000000002
1999-04-06,-101.65781,23.304316,6,27,Mexico,Central America,Northern America,0.1,5.0,8.1,90.0,45.0,16.66122246,211.8241882,7.0,10.0,8.62,1.1028000000000002
1918-09-03,-97.10918,18.659258,0,21,Mexico,Central America,Northern America,0.1,31.0,5.5,34.0,0.0,16.66122246,211.8241882,9.0,66.0,53.444,-1.58664
1959-03-12,-110.790504,29.13559,10,20,Mexico,Central America,Northern America,0.0,3.0,6.9,60.0,0.0,16.66122246,211.8241882,12.0,40.0,5.172,1.3096800000000002
1949-09-05,-101.2125,23.406313,0,21,Mexico,Central America,Northern America,0.2,21.0,7.9,73.0,257.0,16.66122246,211.8241882,7.0,27.0,36.204,-0.5522399999999998
1938-04-16,-99.194695,17.029625,0,30,Mexico,Central America,Northern America,0.0,7.0,5.0,54.0,0.0,16.66122246,211.8241882,9.0,46.0,12.068,0.8959200000000002
1948-04-05,-97.73808,18.153711,0,9,Mexico,Central America,Northern America,0.0,10.0,5.9,73.0,0.0,16.66122246,211.8241882,9.0,27.0,17.24,0.5856000000000003
1907-07-15,-110.449776,29.315535,0,22,Mexico,Central America,Northern America,0.1,4.0,7.0,66.0,0.0,16.66122246,211.8241882,7.0,34.0,6.896,1.2062400000000002
2007-06-06,-100.84472,23.119825,11,27,Mexico,Central America,Northern America,0.2,14.0,8.1,33.0,175.0,16.66122246,211.8241882,7.0,67.0,24.136,0.17184000000000021
1902-06-20,-110.48339,29.60991,0,24,Mexico,Central America,Northern America,0.0,6.0,5.9,57.0,0.0,16.66122246,211.8241882,7.0,43.0,10.344,0.9993600000000001
2009-05-10,-100.730194,23.186804,0,15,Mexico,Central America,Northern America,0.1,13.0,8.5,45.0,320.0,16.66122246,211.8241882,7.0,55.0,22.412,0.2752800000000002
1955-05-26,-100.36175,21.965527,0,8,Mexico,Central America,Northern America,0.3,14.0,7.0,48.0,0.0,16.66122246,211.8241882,8.0,52.0,24.136,0.17184000000000021
1961-08-17,-97.8153,18.303986,0,12,Mexico,Central America,Northern America,0.1,11.0,7.0,61.0,0.0,16.66122246,211.8241882,9.0,39.0,18.964,0.48216000000000014
2015-12-27,-108.25225,29.19048,0,13,Mexico,Central America,Northern America,0.0,10.0,6.7,58.0,0.0,16.66122246,211.8241882,7.0,42.0,17.24,0.5856000000000003
1960-09-02,-108.25225,29.19048,13,29,Mexico,Central America,Northern America,0.1,4.0,6.0,36.0,0.0,16.66122246,211.8241882,7.0,64.0,6.896,1.2062400000000002
1960-10-02,-108.16634,29.150732,0,12,Mexico,Central America,Northern America,0.0,15.0,6.7,64.0,0.0,16.66122246,211.8241882,10.0,36.0,25.86,0.06840000000000024
2017-01-01,-108.16634,29.150732,12,20,Mexico,Central America,Northern America,0.0,10.0,6.4,34.0,0.0,16.66122246,211.8241882,10.0,66.0,17.24,0.5856000000000003
1958-12-20,-99.66943,17.654984,0,30,Mexico,Central America,Northern America,0.1,8.0,6.4,66.0,0.0,16.66122246,211.8241882,4.0,34.0,13.792,0.7924800000000002
1932-12-09,-97.817345,17.805199,0,20,Mexico,Central America,Northern America,0.1,16.0,5.3,60.0,0.0,16.66122246,211.8241882,10.0,40.0,27.584,-0.03503999999999974
2000-06-11,-110.852425,29.572983,0,14,Mexico,Central America,Northern America,0.1,5.0,6.3,61.0,0.0,16.66122246,211.8241882,10.0,39.0,8.62,1.1028000000000002
1981-12-14,-108.08718,29.114752,0,20,Mexico,Central America,Northern America,0.1,18.0,6.7,40.0,0.0,16.66122246,211.8241882,7.0,60.0,31.032,-0.2419199999999999
2009-07-17,-101.749596,23.801846,0,21,Mexico,Central America,Northern America,0.1,16.0,8.2,41.0,155.0,16.66122246,211.8241882,7.0,59.0,27.584,-0.03503999999999974
1992-08-08,-100.07172,21.921803,0,17,Mexico,Central America,Northern America,0.2,9.0,5.3,52.0,0.0,16.66122246,211.8241882,8.0,48.0,15.516,0.6890400000000001
1973-03-03,-97.8465,17.549465,0,23,Mexico,Central America,Northern America,0.1,15.0,5.9,52.0,0.0,16.66122246,211.8241882,9.0,48.0,25.86,0.06840000000000024
1963-02-28,-108.08229,29.40046,0,8,Mexico,Central America,Northern America,0.1,26.0,5.9,54.0,0.0,16.66122246,211.8241882,7.0,46.0,44.824,-1.0694399999999997
1966-06-26,-108.08229,29.40046,8,20,Mexico,Central America,Northern America,0.0,19.0,6.4,52.0,0.0,16.66122246,211.8241882,7.0,48.0,32.756,-0.3453599999999999
1965-08-05,-100.970345,23.940983,0,23,Mexico,Central America,Northern America,0.1,9.0,8.5,53.0,272.0,16.66122246,211.8241882,7.0,47.0,15.516,0.6890400000000001
1928-04-02,-108.16001,29.596527,0,18,Mexico,Central America,Northern America,0.1,43.0,6.2,54.0,0.0,16.66122246,211.8241882,7.0,46.0,74.132,-2.8279199999999998
1915-05-01,-108.15872,29.562956,0,23,Mexico,Central America,Northern America,0.0,31.0,6.3,50.0,0.0,16.66122246,211.8241882,7.0,50.0,53.444,-1.58664
1949-05-21,-100.43896,21.552551,0,13,Mexico,Central America,Northern America,0.1,44.0,6.2,56.0,0.0,16.66122246,211.8241882,8.0,44.0,75.856,-2.9313599999999997
2021-10-13,-100.43896,21.552551,13,29,Mexico,Central America,Northern America,0.0,42.0,5.9,72.0,0.0,16.66122246,211.8241882,8.0,28.0,72.408,-2.72448
1917-03-16,-100.43726,21.624067,0,16,Mexico,Central America,Northern America,0.3,7.0,5.9,78.0,0.0,16.66122246,211.8241882,8.0,22.0,12.068,0.8959200000000002
2021-07-14,-96.62973,18.952038,0,22,Mexico,Central America,Northern America,0.1,33.0,5.3,40.0,0.0,16.66122246,211.8241882,12.0,60.0,56.891999999999996,-1.7935199999999996
1912-10-06,-99.51883,17.156271,0,20,Mexico,Central America,Northern America,0.1,7.0,5.0,93.0,0.0,16.66122246,211.8241882,8.0,7.0,12.068,0.8959200000000002
1923-09-06,-89.95436,19.90534,0,27,Mexico,Central America,Northern America,0.2,24.0,5.6,22.0,0.0,16.66122246,211.8241882,17.0,78.0,41.376,-0.8625599999999998
1940-12-23,-108.97421,29.608727,0,12,Mexico,Central America,Northern America,0.1,9.0,8.2,38.0,23.0,16.66122246,211.8241882,7.0,62.0,15.516,0.6890400000000001
1926-09-07,-108.97421,29.608727,12,20,Mexico,Central America,Northern America,0.1,7.0,8.0,52.0,71.0,16.66122246,211.8241882,7.0,48.0,12.068,0.8959200000000002
1985-10-01,-108.40872,29.672064,0,20,Mexico,Central America,Northern America,0.1,17.0,5.8,38.0,0.0,16.66122246,211.8241882,7.0,62.0,29.308,-0.13847999999999971
1975-08-27,-108.279785,29.653101,0,10,Mexico,Central America,Northern America,0.0,9.0,5.9,60.0,0.0,16.66122246,211.8241882,7.0,40.0,15.516,0.6890400000000001
1955-04-11,-108.279785,29.653101,10,20,Mexico,Central America,Northern America,0.0,37.0,6.7,58.0,0.0,16.66122246,211.8241882,7.0,42.0,63.788,-2.2072799999999995
2000-11-01,-108.26031,29.743374,12,30,Mexico,Central America,Northern America,0.2,15.0,6.2,36.0,0.0,16.66122246,211.8241882,10.0,64.0,25.86,0.06840000000000024
1956-03-19,-104.138855,23.898182,0,18,Mexico,Central America,Northern America,0.2,8.0,7.5,60.0,15.0,16.66122246,211.8241882,10.0,40.0,13.792,0.7924800000000002
2009-11-06,-89.9594,19.72529,0,19,Mexico,Central America,Northern America,0.4,48.0,7.0,28.0,0.0,16.66122246,211.8241882,17.0,72.0,82.752,-3.3451199999999996
1944-05-27,-89.78335,19.932785,0,25,Mexico,Central America,Northern America,0.2,12.0,7.0,46.0,0.0,16.66122246,211.8241882,17.0,54.0,20.688,0.37872000000000017
1907-01-07,-99.85364,17.179613,0,25,Mexico,Central America,Northern America,0.0,6.0,5.3,44.0,0.0,16.66122246,211.8241882,8.0,56.0,10.344,0.9993600000000001
1971-08-05,-104.158966,23.426748,0,8,Mexico,Central America,Northern America,0.2,20.0,5.5,66.0,0.0,16.66122246,211.8241882,12.0,34.0,34.48,-0.4487999999999994
1982-11-08,-104.1149,23.788567,0,21,Mexico,Central America,Northern America,0.2,11.0,8.1,50.0,73.0,16.66122246,211.8241882,7.0,50.0,18.964,0.48216000000000014
1958-02-22,-100.32824,21.066412,0,23,Mexico,Central America,Northern America,0.1,6.0,5.6,54.0,0.0,16.66122246,211.8241882,5.0,46.0,10.344,0.9993600000000001
1928-01-12,-106.25461,23.914251,0,13,Mexico,Central America,Northern America,0.2,14.0,5.6,70.0,0.0,16.0439949,145.8343353,10.0,30.0,24.136,0.17184000000000021
2016-06-06,-106.25461,23.914251,13,29,Mexico,Central America,Northern America,0.1,3.0,6.0,54.0,0.0,16.0439949,145.8343353,10.0,46.0,5.172,1.3096800000000002
1992-11-24,-101.62511,21.333683,0,18,Mexico,Central America,Northern America,0.8,39.0,4.5,52.0,0.0,16.0439949,145.8343353,8.0,48.0,67.236,-2.41416
2005-12-22,-101.24662,21.383356,0,23,Mexico,Central America,Northern America,0.1,7.0,5.5,51.0,0.0,16.0439949,145.8343353,4.0,49.0,12.068,0.8959200000000002
1946-01-12,-101.879776,21.130907,0,20,Mexico,Central America,Northern America,0.1,5.0,5.7,87.0,0.0,16.0439949,145.8343353,10.0,13.0,8.62,1.1028000000000002
1943-06-05,-96.894875,17.841555,0,12,Mexico,Central America,Northern America,0.3,45.0,4.6,44.0,0.0,16.0439949,145.8343353,10.0,56.0,77.58,-3.0347999999999997
1927-03-03,-96.894875,17.841555,12,25,Mexico,Central America,Northern America,0.1,11.0,4.2,44.0,0.0,16.0439949,145.8343353,10.0,56.0,18.964,0.48216000000000014
1900-08-25,-101.092735,21.894365,0,14,Mexico,Central America,Northern America,0.1,7.0,5.3,67.0,0.0,16.0439949,145.8343353,7.0,33.0,12.068,0.8959200000000002
1938-10-16,-100.82687,21.687325,0,13,Mexico,Central America,Northern America,0.1,13.0,5.3,73.0,0.0,16.0439949,145.8343353,8.0,27.0,22.412,0.2752800000000002
1932-12-12,-96.88108,17.733374,0,11,Mexico,Central America,Northern America,0.1,31.0,5.2,34.0,0.0,16.0439949,145.8343353,10.0,66.0,53.444,-1.58664
1917-12-05,-101.226425,21.572819,0,10,Mexico,Central America,Northern America,0.1,13.0,5.3,70.0,0.0,16.0439949,145.8343353,9.0,30.0,22.412,0.2752800000000002
2008-07-17,-97.05431,17.144316,0,17,Mexico,Central America,Northern America,0.1,32.0,6.5,66.0,0.0,16.0439949,145.8343353,8.0,34.0,55.168,-1.6900799999999996
1946-10-04,-101.97001,21.939014,0,24,Mexico,Central America,Northern America,0.1,9.0,5.7,76.0,0.0,16.0439949,145.8343353,8.0,24.0,15.516,0.6890400000000001
1929-03-20,-96.98544,17.105804,0,24,Mexico,Central America,Northern America,0.4,13.0,4.7,58.0,0.0,16.0439949,145.8343353,8.0,42.0,22.412,0.2752800000000002
1971-07-17,-104.43114,23.836868,0,7,Mexico,Central America,Northern America,0.1,8.0,6.6,38.0,0.0,16.0439949,145.8343353,7.0,62.0,13.792,0.7924800000000002
2002-10-21,-104.43114,23.836868,7,22,Mexico,Central America,Northern America,0.1,9.0,6.6,32.0,0.0,16.0439949,145.8343353,7.0,68.0,15.516,0.6890400000000001
2002-01-03,-104.37579,23.471485,0,15,Mexico,Central America,Northern America,0.1,4.0,6.9,78.0,23.0,16.0439949,145.8343353,10.0,22.0,6.896,1.2062400000000002
2014-08-14,-100.62201,23.572332,0,16,Mexico,Central America,Northern America,0.2,16.0,8.2,24.0,344.0,16.0439949,145.8343353,7.0,76.0,27.584,-0.03503999999999974
1938-08-22,-100.61521,21.167929,0,18,Mexico,Central America,Northern America,0.4,14.0,6.2,30.0,0.0,16.0439949,145.8343353,2.0,70.0,24.136,0.17184000000000021
1918-06-03,-108.25992,30.169687,0,19,Mexico,Central America,Northern America,0.0,18.0,6.6,42.0,0.0,16.0439949,145.8343353,7.0,58.0,31.032,-0.2419199999999999
1961-04-19,-108.189064,30.138624,0,12,Mexico,Central America,Northern America,0.0,18.0,6.7,46.0,0.0,16.0439949,145.8343353,7.0,54.0,31.032,-0.2419199999999999
1947-08-17,-98.10427,20.423,0,25,Mexico,Central America,Northern America,0.2,30.0,5.3,16.0,0.0,16.0439949,145.8343353,9.0,84.0,51.72,-1.4831999999999996
1932-11-14,-108.96047,30.688864,0,25,Mexico,Central America,Northern America,0.1,7.0,8.3,66.0,58.0,16.0439949,145.8343353,16.0,34.0,12.068,0.8959200000000002
1975-12-17,-98.38663,20.28987,0,30,Mexico,Central America,Northern America,0.1,8.0,5.1,44.0,0.0,16.0439949,145.8343353,9.0,56.0,13.792,0.7924800000000002
1921-01-10,-108.95713,30.222775,0,20,Mexico,Central America,Northern America,0.1,10.0,8.0,68.0,25.0,16.0439949,145.8343353,7.0,32.0,17.24,0.5856000000000003
1925-03-17,-98.528404,20.21565,0,30,Mexico,Central America,Northern America,0.1,22.0,5.3,52.0,0.0,16.0439949,145.8343353,9.0,48.0,37.928,-0.6556799999999998
1992-09-21,-109.664375,30.348867,0,8,Mexico,Central America,Northern America,0.2,13.0,6.7,64.0,0.0,16.0439949,145.8343353,7.0,36.0,22.412,0.2752800000000002
1914-10-27,-109.64187,30.304426,0,10,Mexico,Central America,Northern America,0.1,7.0,6.6,78.0,0.0,16.0439949,145.8343353,7.0,22.0,12.068,0.8959200000000002
2020-07-28,-98.697105,20.210623,0,30,Mexico,Central America,Northern America,0.3,27.0,5.5,52.0,0.0,16.0439949,145.8343353,9.0,48.0,46.548,-1.1728799999999997
1930-04-03,-109.68515,30.52052,0,13,Mexico,Central America,Northern America,0.2,15.0,5.0,56.0,0.0,16.0439949,145.8343353,7.0,44.0,25.86,0.06840000000000024
2006-03-04,-109.68515,30.52052,13,23,Mexico,Central America,Northern America,0.1,7.0,5.9,42.0,0.0,16.0439949,145.8343353,7.0,58.0,12.068,0.8959200000000002
1925-01-25,-109.577446,30.834402,0,20,Mexico,Central America,Northern America,0.1,4.0,8.2,86.0,55.0,16.0439949,145.8343353,7.0,14.0,6.896,1.2062400000000002
1964-02-13,-98.68102,20.443079,0,10,Mexico,Central America,Northern America,0.1,14.0,6.5,27.0,0.0,16.0439949,145.8343353,8.0,73.0,24.136,0.17184000000000021
2016-05-10,-105.08296,23.892399,0,14,Mexico,Central America,Northern America,0.2,23.0,6.6,27.0,0.0,16.0439949,145.8343353,12.0,73.0,39.652,-0.7591199999999998
1942-07-28,-104.95548,23.910276,0,3,Mexico,Central America,Northern America,0.4,49.0,5.4,98.0,0.0,16.0439949,145.8343353,12.0,2.0,84.476,-3.4485599999999996
1946-03-18,-104.95548,23.910276,3,14,Mexico,Central America,Northern America,0.1,5.0,5.9,50.0,0.0,16.0439949,145.8343353,12.0,50.0,8.62,1.1028000000000002
1962-04-04,-100.76281,21.418789,0,15,Mexico,Central America,Northern America,0.2,6.0,7.0,53.0,0.0,16.0439949,145.8343353,8.0,47.0,10.344,0.9993600000000001
1924-09-19,-109.65329,30.900787,0,20,Mexico,Central America,Northern America,0.0,4.0,6.7,76.0,13.0,16.0439949,145.8343353,7.0,24.0,6.896,1.2062400000000002
1943-10-25,-109.52245,30.98884,0,20,Mexico,Central America,Northern America,0.1,8.0,8.9,24.0,120.0,16.0439949,145.8343353,7.0,76.0,13.792,0.7924800000000002
1934-02-11,-106.47395,29.092155,0,18,Mexico,Central America,Northern America,0.1,19.0,6.6,34.0,0.0,16.0439949,145.8343353,7.0,66.0,32.756,-0.3453599999999999
1969-07-25,-98.61597,20.404915,0,10,Mexico,Central America,Northern America,0.0,9.0,7.0,34.0,0.0,16.0439949,145.8343353,10.0,66.0,15.516,0.6890400000000001
1935-04-02,-98.61597,20.404915,10,30,Mexico,Central America,Northern America,0.0,8.0,6.3,32.0,0.0,16.0439949,145.8343353,10.0,68.0,13.792,0.7924800000000002
1993-07-12,-110.1083,30.894947,0,15,Mexico,Central America,Northern America,0.2,20.0,8.2,74.0,200.0,16.0439949,145.8343353,10.0,26.0,34.48,-0.4487999999999994
1918-06-17,-109.98218,30.723011,0,30,Mexico,Central America,Northern America,0.1,3.0,6.7,90.0,0.0,16.0439949,145.8343353,7.0,10.0,5.172,1.3096800000000002
1963-10-26,-107.038155,29.465519,0,18,Mexico,Central America,Northern America,0.0,10.0,5.1,64.0,0.0,16.0439949,145.8343353,9.0,36.0,17.24,0.5856000000000003
1986-03-19,-98.32974,20.762476,0,20,Mexico,Central America,Northern America,0.7,48.0,4.9,14.0,0.0,16.0439949,145.8343353,14.0,86.0,82.752,-3.3451199999999996
1965-05-24,-109.03817,29.786243,0,10,Mexico,Central America,Northern America,0.0,15.0,6.5,46.0,0.0,16.0439949,145.8343353,10.0,54.0,25.86,0.06840000000000024
1914-01-19,-105.55746,23.732521,6,25,Mexico,Central America,Northern America,0.1,5.0,5.1,75.0,0.0,16.0439949,145.8343353,12.0,25.0,8.62,1.1028000000000002
1922-09-22,-105.33042,23.825216,0,15,Mexico,Central America,Northern America,0.1,30.0,5.1,29.0,0.0,16.0439949,145.8343353,12.0,71.0,51.72,-1.4831999999999996
2005-12-09,-100.87342,21.426413,0,18,Mexico,Central America,Northern America,0.2,12.0,5.9,63.0,0.0,16.0439949,145.8343353,8.0,37.0,20.688,0.37872000000000017
1921-06-13,-109.77871,29.7642,0,20,Mexico,Central America,Northern America,0.1,8.0,5.4,72.0,0.0,16.0439949,145.8343353,10.0,28.0,13.792,0.7924800000000002
2013-11-24,-109.66853,29.88584,0,14,Mexico,Central America,Northern America,0.1,1.0,8.3,88.0,28.0,16.0439949,145.8343353,10.0,12.0,1.724,1.5165600000000001
1930-07-11,-109.66853,29.88584,14,24,Mexico,Central America,Northern America,0.0,1.0,9.0,86.0,33.0,16.0439949,145.8343353,10.0,14.0,1.724,1.5165600000000001
1929-09-03,-105.73671,23.757648,10,20,Mexico,Central America,Northern America,0.0,23.0,4.9,43.0,0.0,16.0439949,145.8343353,10.0,57.0,39.652,-0.7591199999999998
2012-10-08,-105.70676,23.80382,12,30,Mexico,Central America,Northern America,0.0,27.0,5.0,67.0,0.0,16.0439949,145.8343353,12.0,33.0,46.548,-1.1728799999999997
1934-09-19,-109.96772,29.600992,0,10,Mexico,Central America,Northern America,0.2,12.0,7.8,62.0,60.0,16.0439949,145.8343353,7.0,38.0,20.688,0.37872000000000017
1981-01-03,-109.96772,29.600992,10,22,Mexico,Central America,Northern America,0.1,1.0,7.9,70.0,105.0,16.0439949,145.8343353,7.0,30.0,1.724,1.5165600000000001
1974-05-01,-105.83127,23.530338,11,23,Mexico,Central America,Northern America,0.0,9.0,5.5,24.0,0.0,16.0439949,145.8343353,12.0,76.0,15.516,0.6890400000000001
2011-02-26,-105.97761,23.387123,0,4,Mexico,Central America,Northern America,0.2,19.0,6.5,60.0,0.0,16.0439949,145.8343353,10.0,40.0,32.756,-0.3453599999999999
