date,profile_id,longitude,latitude,upper_depth,lower_depth,country_name,bdfi33,bdfiod,bdwsod,cecph7,cfgr,cfvo,clay,ecec,elco20,elcosp,nitkjd,orgc,phaq,phca,phetb1,phkc,phnf,phprtn,sand,silt,tceq,totc,wg0006,wg0010,wg0033,wg0200,wg1500
????-??-??,1462519,-115.97855276690406,30.394042479633836,0,13,Mexico,,,,,,,12.0,,,,,,7.2,,,,,,78.0,10.0,,,,,,,
????-??-??,1462520,-114.17980515858596,29.66133428073283,0,25,Mexico,,,,,,,4.0,,,1.0,,,8.0,,,,,,84.0,12.0,,,,,,,
????-??-??,1462521,-114.15814858806466,29.063573920419138,0,11,Mexico,,,,,,,8.0,,,1.0,,,6.8,,,,,,84.0,8.0,,,,,,,
????-??-??,1462521,-114.15814858806466,29.063573920419138,11,21,Mexico,,,,,,,26.0,,,1.0,,,7.2,,,,,,56.0,18.0,,,,,,,
????-??-??,1462523,-113.36572275754477,31.945608646623306,0,8,Mexico,,,,,,,8.0,,,1.0,,,8.3,,,,,,78.0,14.0,,,,,,,
????-??-??,1462527,-111.90951038819104,31.390561182374267,0,12,Mexico,,,,,,,8.0,,,1.0,,,7.9,,,,,,78.0,14.0,,,,,,,
????-??-??,1462529,-110.61439853701538,31.27096608294579,0,12,Mexico,,,,,,,10.0,,,1.0,,,5.9,,,,,,68.0,22.0,,,,,,,
????-??-??,1462530,-110.33510221788269,31.1376657552743,0,16,Mexico,,,,,,,12.0,,,1.0,,,6.0,,,,,,60.0,28.0,,,,,,,
????-??-??,1462531,-110.67189390516137,31.05624667570853,0,15,Mexico,,,,,,,14.0,,,1.0,,,6.0,,,,,,66.0,20.0,,,,,,,
????-??-??,1462532,-111.83341307823386,31.030333571990518,0,13,Mexico,,,,,,,4.0,,,1.0,,,7.0,,,,,,80.0,16.0,,,,,,,
????-??-??,1462532,-111.83341307823386,31.030333571990518,13,26,Mexico,,,,,,,2.0,,,1.0,,,7.1,,,,,,78.0,20.0,,,,,,,
????-??-??,1462537,-108.20666572196609,31.167010734782057,0,17,Mexico,,,,,,,28.0,,,1.0,,,7.6,,,,,,54.0,18.0,,,,,,,
????-??-??,1462541,-112.43410469766667,30.587208317539922,0,15,Mexico,,,,,,,24.0,,,10.0,,,7.9,,,,,,60.0,16.0,,,,,,,
????-??-??,1462543,-112.63133915606677,30.351646123827436,0,14,Mexico,,,,,,,8.0,,,1.0,,,8.4,,,,,,74.0,18.0,,,,,,,
????-??-??,1462546,-110.21512768283178,30.704031434619306,0,13,Mexico,,,,,,,18.0,,,1.0,,,7.5,,,,,,68.0,14.0,,,,,,,
????-??-??,1462546,-110.21512768283178,30.704031434619306,13,23,Mexico,,,,,,,22.0,,,1.0,,,7.6,,,,,,52.0,26.0,,,,,,,
????-??-??,1462549,-110.47334335961276,30.532703668608747,0,7,Mexico,,,,,,,22.0,,,3.5,,,6.9,,,,,,56.0,22.0,,,,,,,
????-??-??,1462549,-110.47334335961276,30.532703668608747,7,23,Mexico,,,,,,,26.0,,,1.0,,,6.9,,,,,,52.0,22.0,,,,,,,
????-??-??,1462556,-109.08133019739552,30.787955200849055,0,18,Mexico,,,,,,,12.0,,,1.0,,,6.9,,,,,,74.0,14.0,,,,,,,
????-??-??,1462565,-112.40259592994562,29.690841378326446,0,30,Mexico,,,,,,,10.0,,,1.0,,,8.3,,,,,,82.0,8.0,,,,,,,
????-??-??,1462566,-112.19688142854527,29.49487636532018,0,30,Mexico,,,,,,,10.0,,,1.0,,,8.3,,,,,,76.0,14.0,,,,,,,
????-??-??,1462578,-110.30581128725066,29.11925580085951,0,27,Mexico,,,,,,,36.0,,,5.0,,,7.8,,,,,,26.0,38.0,,,,,,,
????-??-??,1462582,-109.57498497913069,29.788128585441722,0,15,Mexico,,,,,,,60.0,,,1.0,,,7.2,,,,,,20.0,20.0,,,,,,,
????-??-??,1462583,-109.72681445314758,29.778804631643073,0,15,Mexico,,,,,,,10.0,,,1.0,,,6.0,,,,,,76.0,14.0,,,,,,,
????-??-??,1462584,-108.14616356591284,29.54108977125236,0,17,Mexico,,,,,,,14.0,,,1.0,,,6.0,,,,,,54.0,32.0,,,,,,,
????-??-??,1462586,-109.922278238823,29.09042497042135,0,15,Mexico,,,,,,,12.0,,,1.0,,,8.0,,,,,,58.0,30.0,,,,,,,
????-??-??,1462587,-109.21093167242141,29.004799017877595,0,30,Mexico,,,,,,,8.0,,,1.0,,,8.5,,,,,,80.0,12.0,,,,,,,
????-??-??,1462591,-113.39336214526229,28.476604482653393,0,11,Mexico,,,,,,,12.0,,,1.0,,,7.9,,,,,,66.0,22.0,,,,,,,
????-??-??,1462593,-113.72073330850932,28.398335108911017,0,12,Mexico,,,,,,,14.0,,,1.0,,,5.8,,,,,,66.0,20.0,,,,,,,
????-??-??,1462598,-111.24001854648093,28.221880559492927,0,20,Mexico,,,,,,,18.0,,,2.1,,,8.5,,,,,,72.0,10.0,,,,,,,
????-??-??,1462602,-108.87186879168168,28.681720557366734,0,9,Mexico,,,,,,,14.0,,,1.0,,,4.0,,,,,,66.0,20.0,,,,,,,
????-??-??,1462603,-109.62541467045472,28.68280186570166,0,13,Mexico,,,,,,,14.0,,,1.0,,,6.9,,,,,,64.0,22.0,,,,,,,
????-??-??,1462605,-109.71428994959082,28.466476258121997,0,7,Mexico,,,,,,,16.0,,,1.0,,,7.2,,,,,,64.0,20.0,,,,,,,
????-??-??,1462611,-107.52756489860029,31.23338857558202,0,19,Mexico,,,,,,,16.0,,,1.0,,,8.0,,,,,,70.0,14.0,,,,,,,
????-??-??,1462614,-106.82455292455009,31.119255651592557,0,25,Mexico,,,,,,,62.0,,,11.5,,,8.9,,,,,,28.0,10.0,,,,,,,
????-??-??,1462627,-105.39639083034643,30.39052885364697,0,14,Mexico,,,,,,,42.0,,,1.0,,,7.8,,,,,,30.0,28.0,,,,,,,
????-??-??,1462629,-105.90184296955509,30.058081808701562,0,29,Mexico,,,,,,,42.0,,,1.0,,,8.0,,,,,,44.0,14.0,,,,,,,
????-??-??,1462642,-102.05939500474992,29.593424550344512,0,11,Mexico,,,,,,,32.0,,,1.0,,,8.1,,,,,,34.0,34.0,,,,,,,
????-??-??,1462643,-102.38063478620687,29.050564542865025,0,8,Mexico,,,,,,,24.0,,,1.0,,,6.5,,,,,,48.0,28.0,,,,,,,
????-??-??,1462644,-102.76125263585065,29.049161170370134,0,20,Mexico,,,,,,,12.0,,,1.0,,,7.9,,,,,,64.0,24.0,,,,,,,
????-??-??,1462659,-102.16953163237983,28.37256990223802,0,19,Mexico,,,,,,,14.0,,,1.0,,,7.8,,,,,,56.0,30.0,,,,,,,
????-??-??,1462660,-103.52195239735907,28.333754385789163,0,10,Mexico,,,,,,,22.0,,,1.0,,,7.9,,,,,,56.0,22.0,,,,,,,
????-??-??,1462661,-102.58222401607946,28.272408576685248,0,11,Mexico,,,,,,,22.0,,,1.0,,,8.1,,,,,,38.0,40.0,,,,,,,
????-??-??,1462662,-102.71518412056236,28.05631154670278,0,23,Mexico,,,,,,,38.0,,,2.0,,,7.9,,,,,,28.0,34.0,,,,,,,
????-??-??,1462664,-101.44937044373545,29.608991648003077,0,21,Mexico,,,,,,,46.0,,,1.0,,,7.7,,,,,,22.0,32.0,,,,,,,
????-??-??,1462665,-101.44435986879513,29.537174045551964,0,13,Mexico,,,,,,,16.0,,,1.0,,,7.8,,,,,,44.0,40.0,,,,,,,
????-??-??,1462666,-101.0230839902354,29.353517032281403,0,22,Mexico,,,,,,,24.0,,,1.0,,,7.8,,,,,,38.0,38.0,,,,,,,
????-??-??,1462667,-101.24025649842078,29.345206100985244,0,14,Mexico,,,,,,,38.0,,,1.0,,,7.7,,,,,,30.0,32.0,,,,,,,
????-??-??,1462667,-101.24025649842078,29.345206100985244,14,28,Mexico,,,,,,,42.0,,,1.0,,,7.8,,,,,,22.0,36.0,,,,,,,
????-??-??,1462668,-101.69983264654795,29.300071697986404,0,30,Mexico,,,,,,,52.0,,,2.0,,,7.6,,,,,,22.0,26.0,,,,,,,
????-??-??,1462669,-101.00618818505785,29.139738647411594,0,23,Mexico,,,,,,,,,,1.0,,,7.8,,,,,,,,,,,,,,
????-??-??,1462672,-101.11572258709509,28.74114991865941,0,12,Mexico,,,,,,,24.0,,,1.0,,,7.8,,,,,,34.0,42.0,,,,,,,
????-??-??,1462674,-100.02551228521412,28.007884807526654,0,26,Mexico,,,,,,,40.0,,,3.0,,,7.6,,,,,,32.0,28.0,,,,,,,
????-??-??,1462677,-116.16280763139255,32.54010340895098,0,12,Mexico,,,,,,,8.0,,,1.0,,,7.5,,,,,,76.0,16.0,,,,,,,
????-??-??,1462678,-116.82605571149237,32.451230166188985,0,18,Mexico,,,,,,,38.0,,,4.5,,,7.3,,,,,,40.0,22.0,,,,,,,
????-??-??,1462679,-116.7412024579137,32.40390574482041,0,19,Mexico,,,,,,,12.0,,,1.0,,,6.8,,,,,,52.0,36.0,,,,,,,
????-??-??,1462680,-116.83820731713448,32.17675482289031,0,18,Mexico,,,,,,,40.0,,,1.0,,,6.1,,,,,,46.0,14.0,,,,,,,
????-??-??,1462685,-115.21092161155791,32.133437046910444,0,30,Mexico,,,,,,,8.0,,,10.0,,,8.4,,,,,,,54.0,,,,,,,
????-??-??,1462686,-113.98106476394328,32.20485409724095,0,28,Mexico,,,,,,,6.0,,,1.0,,,8.0,,,,,,50.0,44.0,,,,,,,
????-??-??,1496636,-102.95951404528952,19.050425626591924,0,19,Mexico,,,,,,,24.0,,,1.0,,,7.5,,,,,,48.0,28.0,,,,,,,
????-??-??,1496641,-102.73887105897292,18.972726931087674,0,11,Mexico,,,,,,,30.0,,,1.0,,,7.7,,,,,,38.0,32.0,,,,,,,
????-??-??,1496643,-103.67421201138667,18.6390580484421,0,10,Mexico,,,,,,,30.0,,,1.0,,,7.4,,,,,,36.0,34.0,,,,,,,
????-??-??,1496645,-102.5970067256861,18.064462893474424,0,12,Mexico,,,,,,,26.0,,,1.0,,,6.3,,,,,,42.0,32.0,,,,,,,
????-??-??,1496651,-101.8070872247291,19.453102922181323,0,21,Mexico,,,,,,,4.0,,,1.0,,,6.2,,,,,,56.0,40.0,,,,,,,
????-??-??,1496652,-100.93151748118902,19.416326926092612,0,7,Mexico,,,,,,,38.0,,,1.0,,,6.0,,,,,,32.0,30.0,,,,,,,
????-??-??,1496653,-101.41306673758766,19.33757884520335,0,26,Mexico,,,,,,,16.0,,,1.0,,,6.2,,,,,,36.0,48.0,,,,,,,
????-??-??,1496654,-100.24458407343884,19.331495003367117,0,25,Mexico,,,,,,,10.0,,,1.0,,,5.3,,,,,,48.0,42.0,,,,,,,
????-??-??,1496661,-99.5103329533696,19.778669546410864,0,29,Mexico,,,,,,,24.0,,,1.0,,,6.1,,,,,,44.0,32.0,,,,,,,
????-??-??,1496668,-97.67109143916502,19.193554182486988,0,14,Mexico,,,,,,,14.0,,,20.0,,,10.5,,,,,,74.0,12.0,,,,,,,
????-??-??,1496668,-97.67109143916502,19.193554182486988,14,19,Mexico,,,,,,,22.0,,,,,,10.2,,,,,,58.0,20.0,,,,,,,
????-??-??,1496669,-96.46452679311008,19.01168888468799,0,19,Mexico,,,,,,,28.0,,,1.0,,,6.3,,,,,,40.0,32.0,,,,,,,
????-??-??,1496671,-100.80577636528234,18.561141956376197,0,10,Mexico,,,,,,,6.0,,,1.0,,,7.7,,,,,,82.0,12.0,,,,,,,
????-??-??,1496676,-99.27687847853336,18.957007311310623,0,26,Mexico,,,,,,,16.0,,,1.0,,,6.2,,,,,,72.0,12.0,,,,,,,
????-??-??,1496683,-97.6197151698969,18.964194355634284,0,19,Mexico,,,,,,,12.0,,,1.0,,,7.6,,,,,,54.0,34.0,,,,,,,
????-??-??,1496686,-96.47004994403471,18.66111309941431,0,13,Mexico,,,,,,,20.0,,,1.0,,,5.8,,,,,,66.0,14.0,,,,,,,
????-??-??,1496687,-97.92306506466454,18.535332872414468,0,28,Mexico,,,,,,,50.0,,,2.5,,,7.9,,,,,,30.0,20.0,,,,,,,
????-??-??,1496702,-99.29513753668944,17.718686010820264,0,30,Mexico,,,,,,,42.0,,,1.0,,,7.8,,,,,,26.0,32.0,,,,,,,
????-??-??,1496703,-99.55778137492787,17.26660871003461,0,7,Mexico,,,,,,,36.0,,,1.0,,,5.0,,,,,,36.0,28.0,,,,,,,
????-??-??,1496703,-99.55778137492787,17.26660871003461,7,27,Mexico,,,,,,,60.0,,,1.0,,,5.2,,,,,,14.0,26.0,,,,,,,
????-??-??,1496709,-97.85021996965642,17.190308340249164,0,26,Mexico,,,,,,,36.0,,,1.0,,,5.8,,,,,,36.0,28.0,,,,,,,
????-??-??,1496728,-95.42635450616335,18.510017764101814,0,20,Mexico,,,,,,,34.0,,,1.0,,,6.4,,,,,,46.0,20.0,,,,,,,
????-??-??,1496730,-94.12691770259143,18.040943315367656,0,14,Mexico,,,,,,,8.0,,,1.0,,,5.3,,,,,,78.0,14.0,,,,,,,
????-??-??,1496730,-94.12691770259143,18.040943315367656,14,26,Mexico,,,,,,,18.0,,,1.0,,,5.4,,,,,,70.0,12.0,,,,,,,
????-??-??,1496750,-90.14395824279326,18.71839987053744,0,18,Mexico,,,,,,,42.0,,,2.3,,,7.5,,,,,,32.0,26.0,,,,,,,
????-??-??,1496767,-92.5014259783094,17.928058039924352,0,23,Mexico,,,,,,,56.0,,,4.7,,,6.6,,,,,,20.0,24.0,,,,,,,
????-??-??,1496769,-93.75962350083351,17.458546859809978,0,18,Mexico,,,,,,,24.0,,,1.0,,,5.6,,,,,,60.0,16.0,,,,,,,
????-??-??,1496784,-95.47511703047698,16.496773656714673,0,12,Mexico,,,,,,,10.0,,,1.0,,,7.1,,,,,,70.0,20.0,,,,,,,
????-??-??,1496790,-93.48129509805133,16.966540030487305,2,29,Mexico,,,,,,,44.0,,,1.0,,,7.0,,,,,,38.0,18.0,,,,,,,
????-??-??,1496795,-93.24797676000448,16.570809700842084,0,20,Mexico,,,,,,,36.0,,,2.0,,,7.3,,,,,,40.0,24.0,,,,,,,
????-??-??,1496802,-91.85246767409386,16.371067995056087,0,16,Mexico,,,,,,,34.0,,,1.0,,,7.1,,,,,,48.0,18.0,,,,,,,
????-??-??,1496813,-88.53536848581209,19.61760347303222,0,22,Mexico,,,,,,,56.0,,,1.0,,,7.2,,,,,,26.0,18.0,,,,,,,
????-??-??,1496814,-88.31303670321604,19.409625400944453,0,14,Mexico,,,,,,,50.0,,,1.0,,,7.4,,,,,,34.0,16.0,,,,,,,
????-??-??,1496817,-87.71256236497258,18.743341214975278,0,22,Mexico,,,,,,,18.0,,,1.0,,,7.6,,,,,,46.0,36.0,,,,,,,
????-??-??,1496826,-110.03884238024376,23.26555614593551,0,19,Mexico,,,,,,,32.0,,,1.0,,,7.7,,,,,,54.0,14.0,,,,,,,
????-??-??,1496827,-109.78534724564167,23.035901101746813,0,23,Mexico,,,,,,,12.0,,,1.0,,,7.4,,,,,,62.0,26.0,,,,,,,
????-??-??,1496844,-102.93316610490719,20.32819108577165,0,10,Mexico,,,,,,,24.0,,,1.0,,,6.3,,,,,,54.0,22.0,,,,,,,
????-??-??,1496844,-102.93316610490719,20.32819108577165,10,29,Mexico,,,,,,,48.0,,,1.0,,,6.2,,,,,,32.0,20.0,,,,,,,
????-??-??,1496854,-104.23951694176428,23.34533408750848,0,4,Mexico,,,,,,,31.0,,,1.0,,,6.1,,,,,,27.0,42.0,,,,,,,
????-??-??,1496854,-104.23951694176428,23.34533408750848,4,20,Mexico,,,,,,,28.0,,,1.0,,,6.3,,,,,,36.0,36.0,,,,,,,
????-??-??,1496858,-104.14815266252661,23.166811622076406,0,27,Mexico,,,,,,,28.0,,,1.0,,,6.2,,,,,,36.0,36.0,,,,,,,
????-??-??,1496869,-103.87812673024116,23.427805610640945,0,17,Mexico,,,,,,,2.0,,,1.0,,,8.2,,,,,,82.0,16.0,,,,,,,
????-??-??,1496869,-103.87812673024116,23.427805610640945,17,27,Mexico,,,,,,,10.0,,,1.0,,,8.9,,,,,,72.0,18.0,,,,,,,
????-??-??,1496899,-103.37568820451229,21.95087115944192,0,15,Mexico,,,,,,,12.0,,,1.0,,,5.2,,,,,,72.0,16.0,,,,,,,
????-??-??,1496900,-102.324092622179,21.94905079635491,0,16,Mexico,,,,,,,22.0,,,1.0,,,7.4,,,,,,52.0,26.0,,,,,,,
????-??-??,1496903,-102.16462033158112,21.72019395906183,0,17,Mexico,,,,,,,18.0,,,1.0,,,7.0,,,,,,58.0,24.0,,,,,,,
????-??-??,1496904,-102.35862185494055,21.40379121249103,0,20,Mexico,,,,,,,22.0,,,1.0,,,7.7,,,,,,42.0,36.0,,,,,,,
????-??-??,1496907,-102.35486469230325,21.22878295776175,0,30,Mexico,,,,,,,30.0,,,1.0,,,7.6,,,,,,40.0,30.0,,,,,,,
????-??-??,1496914,-101.75740038528443,23.630990725790916,0,12,Mexico,,,,,,,24.0,,,1.0,,,8.2,,,,,,58.0,18.0,,,,,,,
????-??-??,1496927,-99.43802272250328,23.31552860289974,0,13,Mexico,,,,,,,26.0,,,1.0,,,7.8,,,,,,34.0,40.0,,,,,,,
????-??-??,1496928,-98.85932121346836,23.19352569683622,0,30,Mexico,,,,,,,42.0,,,2.5,,,7.9,,,,,,28.0,30.0,,,,,,,
????-??-??,1496929,-98.69863739778224,23.128056181170262,0,30,Mexico,,,,,,,52.0,,,2.0,,,7.0,,,,,,22.0,26.0,,,,,,,
????-??-??,1496932,-97.95467412285312,23.68926435424394,0,3,Mexico,,,,,,,12.0,,,1.0,,,7.4,,,,,,68.0,20.0,,,,,,,
????-??-??,1496944,-98.41763968580763,22.849406596186288,0,21,Mexico,,,,,,,44.0,,,1.0,,,7.9,,,,,,32.0,24.0,,,,,,,
????-??-??,1496945,-99.68604454491675,22.837456419306008,0,30,Mexico,,,,,,,52.0,,,3.0,,,8.0,,,,,,34.0,14.0,,,,,,,
????-??-??,1496963,-99.83818910333409,21.632568192163212,0,25,Mexico,,,,,,,54.0,,,1.0,,,7.2,,,,,,22.0,24.0,,,,,,,
????-??-??,1496966,-97.64312303816259,21.573334732733983,0,27,Mexico,,,,,,,6.0,,,1.0,,,5.5,,,,,,86.0,8.0,,,,,,,
????-??-??,1496967,-97.97854327703935,21.03013459171372,0,19,Mexico,,,,,,,54.0,,,1.0,,,6.1,,,,,,22.0,24.0,,,,,,,
????-??-??,1496980,-98.70501134434984,20.821208716809252,0,14,Mexico,,,,,,,32.0,,,1.0,,,6.4,,,,,,28.0,40.0,,,,,,,
????-??-??,1496981,-99.90949338340357,20.780386707752694,0,25,Mexico,,,,,,,36.0,,,1.0,,,5.8,,,,,,46.0,18.0,,,,,,,
????-??-??,1497010,-87.8566969445394,20.81877870991269,0,23,Mexico,,,,,,,22.0,,,1.0,,,7.3,,,,,,56.0,22.0,,,,,,,
????-??-??,1497016,-88.78568014070048,21.339012716586517,0,16,Mexico,,,,,,,22.0,,,1.0,,,7.8,,,,,,48.0,30.0,,,,,,,
????-??-??,1497017,-89.65190593002905,21.235242038829643,0,8,Mexico,,,,,,,22.0,,,17.5,,,7.7,,,,,,60.0,18.0,,,,,,,
????-??-??,1497019,-88.70809995695937,21.153660843242076,0,12,Mexico,,,,,,,32.0,,,1.0,,,7.5,,,,,,36.0,32.0,,,,,,,
????-??-??,1497021,-89.49229286396117,21.01440841573624,0,26,Mexico,,,,,,,34.0,,,1.0,,,7.7,,,,,,28.0,38.0,,,,,,,
????-??-??,1497027,-114.86936343262022,27.75360036650627,0,19,Mexico,,,,,,,30.0,,,,,,7.3,,,,,,46.0,24.0,,,,,,,
????-??-??,1497031,-113.03538099340123,27.290787520780075,0,20,Mexico,,,,,,,8.0,,,3.5,,,7.4,,,,,,72.0,20.0,,,,,,,
????-??-??,1497033,-113.06132882881136,27.2735662183859,0,20,Mexico,,,,,,,2.0,,,1.0,,,7.8,,,,,,96.0,2.0,,,,,,,
????-??-??,1497033,-113.06132882881136,27.2735662183859,20,28,Mexico,,,,,,,10.0,,,4.5,,,7.5,,,,,,86.0,4.0,,,,,,,
????-??-??,1497040,-111.22620001537241,24.789906669218148,0,18,Mexico,,,,,,,16.0,,,1.0,,,8.0,,,,,,72.0,12.0,,,,,,,
????-??-??,1497043,-111.17377594906453,24.48828773994102,0,23,Mexico,,,,,,,22.0,,,30.0,,,7.6,,,,,,36.0,42.0,,,,,,,
????-??-??,1497054,-109.41213611473101,27.962854741409082,0,12,Mexico,,,,,,,24.0,,,1.0,,,6.9,,,,,,44.0,32.0,,,,,,,
????-??-??,1497059,-111.8532658336235,26.656017000964606,0,8,Mexico,,,,,,,12.0,,,40.0,,,7.9,,,,,,60.0,28.0,,,,,,,
????-??-??,1497059,-111.8532658336235,26.656017000964606,8,14,Mexico,,,,,,,12.0,,,50.0,,,7.9,,,,,,54.0,34.0,,,,,,,
????-??-??,1497067,-109.26708042188012,26.621284952452662,0,13,Mexico,,,,,,,12.0,,,1.0,,,6.5,,,,,,74.0,14.0,,,,,,,
????-??-??,1497074,-111.85566321412178,25.439501835795507,0,22,Mexico,,,,,,,22.0,,,1.0,,,8.1,,,,,,52.0,26.0,,,,,,,
????-??-??,1497078,-111.39135645931425,25.18949818959675,0,27,Mexico,,,,,,,8.0,,,1.0,,,7.6,,,,,,72.0,20.0,,,,,,,
????-??-??,1497090,-107.93501798897981,27.444362652126042,0,5,Mexico,,,,,,,14.0,,,1.0,,,6.1,,,,,,64.0,22.0,,,,,,,
????-??-??,1497090,-107.93501798897981,27.444362652126042,5,25,Mexico,,,,,,,16.0,,,1.0,,,5.4,,,,,,66.0,18.0,,,,,,,
????-??-??,1497093,-107.68103396568766,27.296605906404896,0,5,Mexico,,,,,,,22.0,,,1.0,,,5.2,,,,,,50.0,28.0,,,,,,,
????-??-??,1497093,-107.68103396568766,27.296605906404896,5,30,Mexico,,,,,,,32.0,,,1.0,,,4.8,,,,,,42.0,26.0,,,,,,,
????-??-??,1497094,-107.08691986106315,27.02321828862296,0,8,Mexico,,,,,,,8.0,,,1.0,,,5.4,,,,,,78.0,14.0,,,,,,,
????-??-??,1497099,-104.1182148492045,27.91763601008945,0,19,Mexico,,,,,,,26.0,,,1.0,,,8.4,,,,,,58.0,16.0,,,,,,,
????-??-??,1497101,-105.0587507503625,27.45776560639002,0,14,Mexico,,,,,,,22.0,,,1.0,,,8.5,,,,,,58.0,20.0,,,,,,,
????-??-??,1497101,-105.0587507503625,27.45776560639002,14,25,Mexico,,,,,,,32.0,,,1.0,,,8.2,,,,,,46.0,22.0,,,,,,,
????-??-??,1497102,-105.68205592653445,27.039034666376658,0,10,Mexico,,,,,,,20.0,,,1.0,,,7.2,,,,,,68.0,12.0,,,,,,,
????-??-??,1497117,-107.11297427136667,26.9154118606114,0,20,Mexico,,,,,,,8.0,,,1.0,,,5.8,,,,,,74.0,18.0,,,,,,,
????-??-??,1497127,-104.83693974975897,26.786996026850993,0,17,Mexico,,,,,,,28.0,,,1.0,,,8.3,,,,,,46.0,26.0,,,,,,,
????-??-??,1497131,-104.03165087947215,26.489551363034504,0,9,Mexico,,,,,,,34.0,,,1.0,,,8.4,,,,,,22.0,44.0,,,,,,,
????-??-??,1497131,-104.03165087947215,26.489551363034504,9,25,Mexico,,,,,,,42.0,,,9.4,,,8.5,,,,,,44.0,14.0,,,,,,,
????-??-??,1497131,-104.03165087947215,26.489551363034504,25,30,Mexico,,,,,,,46.0,,,18.8,,,8.2,,,,,,46.0,8.0,,,,,,,
????-??-??,1497132,-105.98757706469856,26.40480549101875,0,13,Mexico,,,,,,,12.0,,,1.0,,,6.3,,,,,,56.0,32.0,,,,,,,
????-??-??,1497146,-106.6819114245814,25.62252950996116,0,28,Mexico,,,,,,,16.0,,,1.0,,,6.4,,,,,,66.0,18.0,,,,,,,
????-??-??,1497153,-105.04810467948938,25.84046672334659,0,13,Mexico,,,,,,,22.0,,,1.0,,,8.0,,,,,,48.0,30.0,,,,,,,
????-??-??,1497155,-104.90694866824089,25.74494583129792,0,10,Mexico,,,,,,,12.0,,,1.0,,,7.9,,,,,,66.0,22.0,,,,,,,
????-??-??,1497157,-104.93884528011755,25.680561038261608,0,22,Mexico,,,,,,,18.0,,,1.0,,,8.0,,,,,,62.0,20.0,,,,,,,
????-??-??,1497161,-105.16848247959065,25.162545016190894,0,20,Mexico,,,,,,,8.0,,,1.0,,,5.3,,,,,,72.0,20.0,,,,,,,
????-??-??,1497177,-105.74443819388878,24.452988942872526,0,30,Mexico,,,,,,,12.0,,,1.0,,,5.2,,,,,,40.0,48.0,,,,,,,
????-??-??,1497181,-105.04707625723896,24.03625071784959,0,13,Mexico,,,,,,,8.0,,,1.0,,,5.5,,,,,,50.0,42.0,,,,,,,
????-??-??,1497192,-101.1502259943435,27.76527416021314,0,18,Mexico,,,,,,,30.0,,,1.0,,,8.1,,,,,,42.0,28.0,,,,,,,
????-??-??,1497194,-100.96777032718062,27.271141847690608,0,23,Mexico,,,,,,,24.0,,,1.0,,,8.0,,,,,,36.0,40.0,,,,,,,
????-??-??,1497202,-99.84695401586823,27.357591831395055,0,14,Mexico,,,,,,,20.0,,,1.0,,,7.1,,,,,,46.0,34.0,,,,,,,
????-??-??,1497203,-99.89786876591762,27.296159164424978,0,12,Mexico,,,,,,,34.0,,,2.2,,,7.8,,,,,,38.0,28.0,,,,,,,
????-??-??,1497204,-99.9747857034435,27.191833506572152,0,30,Mexico,,,,,,,38.0,,,1.0,,,7.9,,,,,,34.0,28.0,,,,,,,
????-??-??,1497217,-99.17669002372082,26.474507484287873,0,16,Mexico,,,,,,,12.0,,,1.0,,,7.9,,,,,,64.0,24.0,,,,,,,
????-??-??,1497218,-99.61934082599477,26.392131250691126,0,12,Mexico,,,,,,,26.0,,,1.0,,,7.8,,,,,,36.0,38.0,,,,,,,
????-??-??,1497219,-98.82991505877797,26.331053427631,0,20,Mexico,,,,,,,20.0,,,21.7,,,7.9,,,,,,30.0,50.0,,,,,,,
????-??-??,1497223,-97.94877612337925,24.93490369738952,0,25,Mexico,,,,,,,56.0,,,1.0,,,8.2,,,,,,32.0,12.0,,,,,,,
????-??-??,1497238,-98.01714381325895,25.10474974402945,0,15,Mexico,,,,,,,52.0,,,5.0,,,7.9,,,,,,32.0,16.0,,,,,,,
????-??-??,1497241,-100.69425341380366,24.85168764308345,0,10,Mexico,,,,,,,12.0,,,2.0,,,7.7,,,,,,24.0,64.0,,,,,,,
????-??-??,1497241,-100.69425341380366,24.85168764308345,10,22,Mexico,,,,,,,18.0,,,1.0,,,7.8,,,,,,54.0,28.0,,,,,,,
????-??-??,1497255,-99.02690949384748,24.596334776800138,0,19,Mexico,,,,,,,48.0,,,1.0,,,6.9,,,,,,28.0,24.0,,,,,,,
????-??-??,1497262,-116.34343869279478,31.51930019534158,0,28,Mexico,,,,,,,16.0,,,1.0,,,6.9,,,,,,56.0,28.0,,,,,,,
????-??-??,1497263,-116.14633814036948,31.340087724164945,0,17,Mexico,,,,,,,22.0,,,1.0,,,6.3,,,,,,54.0,24.0,,,,,,,
????-??-??,1497264,-116.4106937435674,31.30029377637562,0,11,Mexico,,,,,,,16.0,,,2.0,,,7.6,,,,,,50.0,34.0,,,,,,,
????-??-??,1497268,-114.70251932930503,31.900478376390904,0,26,Mexico,,,,,,,14.0,,,,,,7.9,,,,,,44.0,42.0,,,,,,,
????-??-??,1497272,-115.55128279561475,31.336429045951334,0,28,Mexico,,,,,,,6.0,,,1.0,,,7.4,,,,,,76.0,18.0,,,,,,,
????-??-??,1497275,-115.22737915090421,30.985292609264945,0,30,Mexico,,,,,,,2.0,,,1.0,,,8.3,,,,,,88.0,10.0,,,,,,,
